name,id
Wintergreen Productions,11845
Lynda Obst Productions,13769
1821 Pictures,14358
Radar Pictures,14718
Universal Pictures,33
Point Grey Pictures,16615
Good Universe,17393
New Line Cinema,12
Dark Horse Entertainment,552
Gracie Films,18
Twentieth Century Fox Film Corporation,306
American Entertainment Partners II L.P.,21451
Twentieth Century Fox Film Corporation,306
Four By Two Productions,20567
Marc Platt Productions,2527
Metro-Goldwyn-Mayer (MGM),8411
Paramount Pictures,4
Lakeshore Entertainment,126
Firm Films,1838
Screen Gems,3287
Happy Madison Productions,2608
Quinta Communications,6370
Touchstone Pictures,9195
Stoney Lake Entertainment,16558
Fox 2000 Pictures,711
Metro-Goldwyn-Mayer (MGM),8411
Columbia Pictures,5
Triptych Pictures,14722
Dimension Films (US version),71989
New Line Cinema,12
Capella International,594
Eric's Boy,595
Universal Pictures,33
Playtone,4171
HBO Films,7429
Gold Circle Films,12026
Fox 2000 Pictures,711
Color Force,5420
Twentieth Century Fox Film Corporation,306
Lawrence Gordon Productions,840
Davis Entertainment,1302
Silver Pictures,1885
Amercent Films,5263
American Entertainment Partners L.P.,5264
Warner Bros.,6194
Alliance Films,2514
Paramount Pictures,4
Broadway Video,1756
M.G. Films,89094
Timnick Films,679
Blue Gardenia Productions,3983
Touchstone Pictures,9195
Tatiale Films,12207
USA Films,987
American Zoetrope,70
TriStar Pictures,559
Worldview Entertainment,9015
New Regency Pictures,10104
TSG Entertainment,22213
Le Grisbi Productions,47169
M Productions,52660
Perdido Productions,12966
Universal Pictures,33
StudioCanal,694
Sidney Kimmel Entertainment,737
Working Title Films,10163
Universal Pictures,33
Marc Platt Productions,2527
NuAmerica Entertainment,41963
Hollywood Pictures,915
AVCO Embassy Pictures,494
EDI,495
Debra Hill Productions,498
Mandalay Pictures,551
TriStar Pictures,559
Brookwell-McNamara Entertainment,3235
FilmDistrict,7263
Affirm Films,10156
Paramount Pictures,4
Filmways Productions,73862
Legendary Pictures,923
De Line Pictures,2609
De Laurentiis Entertainment Group,499
United Artists,60
Universal Pictures,33
Stuber Productions,4403
Camp / Thompson Pictures,4404
Relativity Media,7295
Scion Films,7419
Traveling Film Productions,11953
Paramount Pictures,4
Amblin Entertainment,56
United Artists,60
Lakeshore Entertainment,126
Metro-Goldwyn-Mayer (MGM),8411
Fox Searchlight Pictures,43
Warner Bros.,6194
Cloud Eight Films,6708
Pathé,7981
Film4,9349
Everest Entertainment,10892
HandMade Films,20076
DreamWorks SKG,27
Columbia Pictures,5
Imagine Entertainment,23
Groundswell Productions,4205
CBS Films,5490
Fox 2000 Pictures,711
Mad Chance,1757
Nimbus Film Productions,11672
Mediastream Dritte Film GmbH & Co. Beteiligungs KG,19352
Splendid Productions,23790
New Line Cinema,12
Universal Pictures,33
Scott Rudin Productions,258
Legendary Pictures,923
The Mark Gordon Company,1557
Management 360,4220
Cloud Eight Films,6708
Ingenious Film Partners,289
1492 Pictures,436
Fox Atomic,2890
Dune Entertainment III,6332
Bece Canada Productions,11755
Dimension Films,7405
ITC Entertainment,1584
Columbia Pictures,5
Merlin Films,3201
Cinema 77,1819
Dark Castle Entertainment,1786
Signature Pictures,2982
After Dark Films,3608
Silver Reel,12075
Saints LA,19719
Bomar OOD,28176
thefyzz,36109
Dunulf Productions,68548
Emmitt Productions Limited,68549
ADF Acquisitions,68550
Fox Searchlight Pictures,43
Good Machine,10565
Canal+ Droits Audiovisuels,53473
Castle Rock Entertainment,97
Envision Entertainment,31832
ASIG Productions,32245
Columbia Pictures,5
Weintraub Entertainment Group,6313
Serendipity Point Films,805
Metro-Goldwyn-Mayer (MGM),8411
Producers Sales Organization (PSO),11670
Jonesfilm,22297
Galactic Films,22298
Triple Ajaxxx,22299
Paramount Pictures,4
Walt Disney Productions,3166
Zephyr Films,16923
Egoli Tossell Film,44224
Touchstone Pictures,9195
Mr. Mudd Production,2130
Indian Paintbrush,9350
Right of Way Films,32157
Kinokompaniya CTB,886
X-Filme Creative Pool,1972
Andreevsky Flag Film Company,11996
Kinofabrika,16522
Eurasia Film Production,16524
StudioCanal,694
Dark Castle Entertainment,1786
Toff Guy Films,2900
Warner Bros.,6194
Golden Harvest Company,2521
Northshore Investments Ltd.,16379
Castle Rock Entertainment,97
Turner Pictures (I),6189
Great Scott Productions Pty. Ltd.,2814
Warner Bros.,6194
Faliro House Productions,19246
Tri-State Pictures,50914
DreamWorks SKG,27
Granada Film Productions,247
Perdido Prod.,291
Canal+,5358
Archer Street Productions,1471
Lionsgate,1632
Pictures in Paradise,3207
Silver Reel,12075
Latitude Media,15577
Thai Occidental Productions,15578
Les Films du Losange,223
Wega Film,224
Lucky Red,779
X-Filme Creative Pool,1972
New Century Entertainment Corporation,10165
Alliance Entertainment,10166
Turbo Productions,59346
Castle Rock Entertainment,97
Darkwoods Productions,3982
Exclusive Media Group,11448
Picturehouse Entertainment,11486
Senator Entertainment Co,3319
Egoli Tossell Film AG,2254
Canal+,5358
Arte France,6111
Films en Stock,11394
Central-Europa Film,2195
Canal+,5358
TF1 International,7799
Morena Films,10031
Lumiere,11444
LeBrocquy Fraser Productions,21605
Better Wide,21606
Filmax,3631
Silver Lion Films,11601
Televisa S.A. de C.V.,55465
Arco Films S.L,55776
Hool/Macdonald Productions,55777
Producciones San Patricia,55778
Dead Films,2482
Laurel Entertainment,2483
Toei,5822
Patriot Pictures,2373
Vallelonga Productions,3084
Vengeance is Mine Productions,73316
Hannibal Classics,76777
Onyx Films,2203
Backup Films,5381
France2 Cinéma,7089
Centre National de la Cinématographie (CNC),18367
Famous Films (II),3418
Metro-Goldwyn-Mayer (MGM),8411
Dino De Laurentiis Company,10308
First Generation Films,4908
Antena 3 Films,6538
Televisió de Catalunya TV3,6778
Canal+ España,9335
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974
Millennium Films,10254
Nostromo Pictures,11068
Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC),16055
Cindy Cowan Entertainment,22862
La Sexta,22863
Attitude Pinículas y Films A.I.E.,58260
Columbia Pictures,5
Apatow Productions,10105
Lions Gate Films,35
"Tyler Perry Company, The",3096
Copperheart Entertainment,5106
Entertainment One,8147
Dark Hero Studios,49925
Summit Entertainment,491
Offspring Entertainment,2378
Touchstone Pictures,9195
The Weinstein Company,308
Kanbar Entertainment,7580
Blue Yonder Films,49126
Lions Gate Films,35
United Artists,60
Industrial Development Corporation of South Africa,564
Endgame Entertainment,1205
Miracle Pictures,2760
Sixth Sense Productions,7495
Mikado Film,11912
Inside Track Films,19834
Twentieth Century Fox Film Corporation,306
Dune Entertainment,444
Anka Film,867
EuropaCorp,6896
Daybreak Productions,11746
Prime Universe Productions,11747
Fox Searchlight Pictures,43
Malvern Pictures,85720
Grindstone Entertainment Group,3604
Emmett/Furla Films,10405
Oasis Films,33831
Aperture Entertainment,33832
Cruise/Wagner Productions,44
Canal Plus,104
Sogecine,692
Las Producciones del Escorpion,778
Lucky Red,779
Dimension Films,7405
Miramax,53009
Twentieth Century Fox Film Corporation,306
SLM Production Group,396
Brandywine Productions,19747
Warner Bros.,6194
Columbia Pictures Corporation,441
Mandalay Entertainment,1236
Summer Knowledge LLC,1464
Twentieth Century Fox Film Corporation,306
WideAwake,28787
Genre Films,28788
Fox Searchlight Pictures,43
Michael London Productions,1187
Sideways Productions Inc.,12157
Broken Lizard Industries,2773
Compass International Pictures,14323
Falcon International Productions,22814
Jim Henson Pictures,6255
Metro-Goldwyn-Mayer (MGM),8411
Universal,6292
Universal Pictures,33
StudioCanal,694
Relativity Media,7295
Scion Films,7419
Working Title Films,10163
Lionsgate,1632
Twisted Pictures,2061
Serendipity Productions,6680
Miramax Films,14
Universal Pictures,33
Working Title Films,10163
Paramount Pictures,4
SNL Studios,2822
CBS Films,5490
Mel's Cite du Cinema,54502
Storefront Films,60600
Fox Searchlight Pictures,43
Dune Entertainment,444
Major Studio Partners,445
Craven-Maddalena Films,1600
Paramount Pictures,4
Happy Madison Productions,2608
Walt Disney Pictures,2
Mayhem Pictures,22881
Cube Vision,2780
Sweepstake Productions,49966
Warner Bros.,6194
Brownstone Productions,12365
Tollin/Robbins Productions,2184
Warner Bros.,6194
Paramount Pictures,4
Dimension Films,7405
Focus Features,10146
Good Machine,10565
Radar Pictures,14718
Parallel Pictures,18575
Columbia Pictures,5
Children's Television Workshop,5061
Jim Henson Pictures,6255
Nu Image Films,925
Langley Productions,2435
Thunder Road Productions,4654
Fuqua Films,8151
Millennium Films,10254
Allied Artists Pictures,4928
Samuel Bronston Productions,10253
TriStar Pictures,559
Ghost House Pictures,768
FilmDistrict,7263
Fox Searchlight Pictures,43
26 Films,2157
Universal Pictures,33
Depth of Field,1473
Cannon Films,4110
Warner Bros.,6194
London-Cannon Films,6231
Golan-Globus Productions,13549
MTV Films,746
Téléfilm Canada,806
Celluloid Dreams,860
Astral Media,2743
Canadian Film or Video Production Tax Credit (CPTC),8582
Corus Entertainment,11550
Movie Central Network,11551
Chum Television,11569
Ontario Media Development Corporation (OMDC),11576
"Movie Network, The (TMN)",11635
Shaw Rocket Fund,12116
Canadian Television Fund,20170
Harold Greenberg Fund,22208
Sienna Films,23486
Ontario Film and Television Tax Credit (OFTTC),54606
Canada Television and Cable Production Fund License Program (CTCPF),57498
International Production Company,1507
True Grit Productions,2227
Zero Gravity Management,5357
Pierce/Williams Entertainment,18621
Dean River Productions,3915
Bobby Jones Films LLC,11144
LIFE(n),11145
McDongall Films,11146
HandMade Films,20076
"Vista Organisation, The",94714
Michael London Productions,1187
Stillking Films,11345
Bob Yari Productions,12260
Bull's Eye Entertainment,25432
Contagious Entertainment,52740
Revolution Sun Studios,76043
American Filmworks,8310
Jerry Bruckheimer Films,130
Touchstone Pictures,9195
Nexus Factory,7561
uFilm,8676
Jaguar Films,10497
Umedia,19037
Chapter 2,20339
Roxbury,63810
Universal Pictures,33
Destination Films,769
Persistent Entertainment,810
Wild Bunch,856
Cherry Road Films LLC,1700
MHF Zweite Academy Film,8848
Darko Entertainment,12622
Academy Films,54030
Eden Roc Productions,87783
Futurikon,2613
Twentieth Century Fox Film Corporation,306
StudioCanal,694
Dark Castle Entertainment,1786
Warner Bros.,6194
Studio Babelsberg Motion Pictures,37826
Columbia Pictures,5
Imagine Entertainment,23
River Road Entertainment,1246
Edward R. Pressman Film,6455
Iron Film,36650
Twentieth Century Fox Film Corporation,306
Columbia Pictures Corporation,441
Mirage Enterprises,932
Ecosse Films,1267
2 Entertain,2689
Bueprint Pictures,6342
Morgan Creek Productions,10210
Clifford Werber Productions,46051
SW7D Productions,46052
DreamWorks SKG,27
Cobalt Media Group,18619
Bisgrove Entertainment,59951
Touchstone Pictures,9195
Silver Screen Partners IV,10282
New Line Cinema,12
Motion Picture Corporation of America (MPCA),11061
Castle Rock Entertainment,97
Nelson Entertainment,365
Twentieth Century Fox Film Corporation,306
DreamWorks SKG,27
The Montecito Picture Company,2364
Paramount Pictures,4
MTV Films,746
France 3 Cinéma,591
La Petite Reine,1992
Studio 37,2577
uFilm,8676
Jouror Productions,12391
La Classe Américaine,50630
JD Prod,71510
Rogue Pictures,134
Phantom Four,423
Platinum Dunes,2481
Relativity Media,7295
Scott Rudin Productions,258
Indian Paintbrush,9350
Focus Features,10146
American Empirical Pictures,23449
Moonrise,25626
New Line Cinema,12
Next Entertainment,1633
Platinum Dunes,2481
Vortex/Henkel/Hooper,23653
Texas Chainsaw Productions,56620
Focus Features,10146
Columbia Pictures,5
Revolution Studios,497
Happy Madison Productions,2608
Estudios Picasso,2029
Esperanto Filmoj,7470
Tequila Gang,11628
Village Roadshow Pictures,79
NPV Entertainment,172
Robert Simonds Productions,3929
Warner Bros.,6194
Spot Pictures,76292
Columbia Pictures,5
New Deal Productions,1947
Vertigo Entertainment,829
Screen Gems,3287
Columbia Pictures,5
Happy Madison Productions,2608
Stone Group Pictures,3470
Universal Pictures,33
Big Talk Productions,443
StudioCanal,694
GAGA,3656
Working Title Films,10163
New Line Cinema,12
The Weinstein Company,308
Gravier Productions,1824
Antena 3 Films,6538
Televisió de Catalunya (TV3),8530
Antena 3 Televisión,11737
Mediapro,12010
Danmarks Radio (DR),119
Telepool,823
AMC Pictures,2800
TV4 Sweden,2802
SF Norge,2888
Molinare Studios,4250
Yleisradio (YLE),5975
Svensk Filmindustri (SF),6181
Juonifilmi,9375
TV2 Norge,11682
Film i Väst,17513
Soundchef Studios,18843
Arion Communications Ltd.,22675
Dagsljus Filmequipment,22676
Sheba Films,24991
Sandline Production,24992
Europa Film Sound Production,24993
Punch 21 Productions,13158
Pandora Filmproduktion,254
John Wells Productions,1512
Gaylord Films,5367
Warner Bros.,6194
Oleandor Productions,12426
Dune Entertainment,444
Fox Atomic,2890
Code Entertainment,14589
Neverland Films,37498
Orion Pictures,41
Summit Entertainment,491
Golden Mean,1867
Focus Features,10146
Radar Pictures,14718
Weintraub Entertainment Group,6313
The Catalina Production Group,6314
TriStar Pictures,559
Clinica Estetico,1274
Columbia Pictures,5
Centropolis Film Productions,620
Cookout Productions,3494
Palladium Productions,2379
American International Pictures (AIP),9266
Meteor Joint Venture,33304
Hollywood Pictures,915
Beacon Pictures,10157
Seven Arts Pictures,14159
DreamWorks SKG,27
New Line Cinema,12
Base 12 Productions,3242
Corrupter Production Service Ltd.,90195
Takoma Entertainment,90196
KISS Nation,90197
Davis-Panzer Productions,2737
Thorn EMI Screen Entertainment,6179
DreamWorks SKG,27
Neal Street Productions,1522
DreamWorks Pictures,7293
Province of British Columbia Production Services Tax Credit,12200
Quincy Jones-David Salzman Entertainment,2554
Warner Bros.,6194
DC Entertainment,9993
Kingsgate Films,770
Worldview Entertainment,9015
Sony Pictures Classics,58
Shanghai Film Group,3407
Merchant Ivory Productions,20740
Cloud Eight Films,6708
Pathé,7981
Decibel Films,8286
Film4,9349
Metro-Goldwyn-Mayer (MGM),8411
Centre National de la Cinématographie,310
TF1 Films Productions,356
Pathé Renn Productions,866
Hirsch,2355
Canal+,5358
CinéCinéma,6301
Région Nord-Pas-de-Calais,11434
Les Productions du Chicon,11544
Centre Régional des Ressources Audiovisuelles (CRRAV),11545
BIM Distribuzione,225
Wild Bunch,856
Lucky Monkey Pictures,11093
Red Hour Films,12178
Grand Army Entertainment,1843
Scion Films,7419
Inferno Distribution,11278
Stage 6 Films,11341
Hachiko,66327
Opperman Viner Chrystyn Entertainment,66328
Eskwad,616
M6 Films,1115
Canal+,5358
Pathé,7981
Ciné+,23616
Lobster Tree,34044
W9,34774
The Javelina Film Company,2322
EuropaCorp,6896
Ithaca Pictures,11765
Warner Bros.,6194
Morgan Creek Productions,10210
Alliance Atlantis Communications,803
Serendipity Point Films,805
Ego Film Arts,12800
Sidney Kimmel Entertainment,737
Greenestreet Films,2150
Longfellow Pictures,8802
Bonnie Timmermann Productions,68097
Canal Plus,104
TF1 Films Productions,356
Tobis,480
Destiny,963
EuropaCorp,6896
Universal Pictures,33
Paramount Pictures,4
Eddie Murphy Productions,30
Twentieth Century Fox Film Corporation,306
Hughes Entertainment,477
Touchstone Pictures,9195
Interscope Communications,10201
Columbia Pictures Corporation,441
Mirage Enterprises,932
Punch Productions,2154
Delphi Films,4267
The Criterion Collection,10932
Paramount Pictures,4
Sony Pictures Classics,58
China Film Co-Production Corporation,2269
Columbia Pictures Film Production Asia,2798
Good Machine,10565
EDKO Film,12205
Asia Union Film & Entertainment Ltd.,20289
United China Vision,20290
Zoom Hunt International Productions Company Ltd.,20291
DreamWorks SKG,27
Jinks/Cohen Company,2721
The Weinstein Company,308
UK Film Council,2452
Bedlam Productions,5005
See-Saw Films,7217
Aegis Film Fund,7309
FilmNation Entertainment,7493
Momentum Pictures,19578
Molinare Investment,19579
Universal Pictures,33
area japan,6536
Amblin Entertainment,56
The Guber-Peters Company,4357
Warner Bros.,6194
Polygon Entertainment,5716
CJ Entertainment,7036
Doosabu Film,12621
Black Bear Pictures,22146
Bristol Automotive,38145
Warner Bros.,6194
Universal Pictures,33
Dune Entertainment,444
Color Force,5420
Dayday Films,8569
Universal Pictures,33
Toma 78,10677
De Milo,10678
Warner Bros.,6194
Paramount Pictures,4
MTV Films,746
Dickhouse Productions,6328
BIM Distribuzione,225
Granada Film Productions,247
Scott Rudin Productions,258
Pathé Renn Productions,866
Pathé Pictures International,1178
Canal+,5358
Future Films,10843
France 3 Cinema,16804
"Geffen Company, The",4354
Warner Bros.,6194
Lions Gate Films,35
Columbia Pictures,5
Hammer Film Productions,1314
UK Film Council,2452
Alliance Films,2514
Film i Väst,6417
Talisman Productions,8989
Cross Creek Pictures,10246
